id_employee,age,genre,nombre_experiences_precedentes,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,revenu_mensuel_log,annee_experience_totale_log,annees_dans_l_entreprise_log,annees_dans_le_poste_actuel_log,annees_depuis_la_derniere_promotion_log,annes_sous_responsable_actuel_log,distance_domicile_travail_classe,ratio_anciennete_poste,ratio_anciennete_manager,ratio_experience_entreprise,mobilite_interne_potentielle,jamais_promu,retard_promotion_relatif,progression_salariale_faible,mediane_revenu_par_niveau,revenu_par_niveau,sous_remunere_niveau,mediane_revenu_par_poste,revenu_par_poste,evolution_evaluation,bonne_perf_peu_augmente,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,frequence_deplacement_Aucun,frequence_deplacement_Frequent,frequence_deplacement_Occasionnel,poste_regroupe_Assistant de Direction,poste_regroupe_Autre,poste_regroupe_Cadre Commercial,poste_regroupe_Consultant,poste_regroupe_Manager,poste_regroupe_Senior Manager,poste_regroupe_Tech Lead,domaine_etude_regroupe_Autre,domaine_etude_regroupe_Entrepreunariat,domaine_etude_regroupe_Infra & Cloud,domaine_etude_regroupe_Marketing,domaine_etude_regroupe_Transformation Digitale
1657,20,0,1,3,3,1,3,1,3,3,0,0.19,0,0,3,2,3,7.931644021454311,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0,2670.0,1.0423220973782772,0,3737.0,0.7447150120417447,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1658,34,0,1,4,3,2,2,3,3,3,0,0.12,0,1,2,3,3,8.600430789986293,2.4849066497880004,2.4849066497880004,2.1972245773362196,2.0794415416798357,2.302585092994046,1,0.6666666666666666,0.75,0.9166666666666666,3,0,0.5833333333333334,1,5340.0,1.0174157303370785,0,2887.5,1.8815584415584417,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1659,36,1,2,1,3,1,2,3,3,3,0,0.11,0,0,4,7,3,7.607878073278507,2.772588722239781,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906,2,0.6,0.6,0.25,1,0,0.2,1,2670.0,0.7539325842696629,1,2886.0,0.6975051975051975,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1661,49,0,2,3,2,4,3,2,3,3,1,0.19,0,1,3,6,1,9.54445268330577,3.4339872044851463,2.772588722239781,2.4849066497880004,1.0986122886681098,2.5649493574615367,2,0.6875,0.75,0.4838709677419355,4,0,0.125,0,16154.0,0.8645536709174199,1,6811.0,2.0505065335486714,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1662,36,0,0,4,2,2,3,3,3,3,0,0.15,0,0,6,1,4,8.383661798791715,1.6094379124341003,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.5,0.5,0.6,1,0,0.25,0,5340.0,0.8191011235955056,1,6447.0,0.6784550953932061,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1664,36,1,6,4,4,2,1,1,3,4,0,0.2,0,1,3,3,2,8.830981510952498,2.6390573296152584,1.791759469228055,1.6094379124341003,0.0,1.6094379124341003,1,0.6666666666666666,0.6666666666666666,0.35714285714285715,1,1,0.0,0,5340.0,1.2812734082397004,0,6811.0,1.0045514608721187,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1665,54,0,3,2,3,4,3,3,3,4,0,0.25,0,1,6,22,5,9.765776006660642,3.6109179126442243,2.3978952727983707,2.1972245773362196,1.6094379124341003,2.0794415416798357,4,0.7272727272727273,0.6363636363636364,0.2702702702702703,2,0,0.36363636363636365,0,16154.0,1.0787421072180265,0,17454.5,0.998367183247873,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1666,43,1,1,3,2,4,3,1,3,4,0,0.24,0,1,3,15,2,9.775881427930981,2.70805020110221,2.70805020110221,2.3978952727983707,1.9459101490553132,2.4849066497880004,3,0.6666666666666666,0.7333333333333333,0.9333333333333333,4,0,0.4,0,16154.0,1.0896991457224217,0,3737.0,4.71046293818571,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1667,35,1,3,4,3,2,4,1,4,4,1,0.24,1,0,2,12,4,8.42989086301344,2.6390573296152584,2.4849066497880004,2.302585092994046,1.9459101490553132,2.0794415416798357,3,0.75,0.5833333333333334,0.7857142857142857,2,0,0.5,0,5340.0,0.8578651685393258,1,6231.0,0.7351949927780452,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1668,38,1,7,4,3,2,4,4,4,3,0,0.15,0,2,4,1,3,8.462948176563842,2.995732273553991,2.6390573296152584,2.4849066497880004,1.0986122886681098,2.302585092994046,0,0.7857142857142857,0.6428571428571429,0.65,2,0,0.14285714285714285,0,5340.0,0.8867041198501873,1,2887.5,1.6398268398268399,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1669,29,1,1,1,2,2,2,2,2,3,1,0.13,0,1,3,5,3,8.339978571990427,2.3978952727983707,2.3978952727983707,0.0,0.0,2.302585092994046,1,0.0,0.8181818181818182,0.9090909090909091,10,1,0.0,1,5340.0,0.7840823970037453,1,6231.0,0.6719627668111058,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1670,33,1,1,4,3,2,4,3,3,3,0,0.14,0,2,5,2,4,8.613593685702552,1.9459101490553132,1.9459101490553132,1.0986122886681098,0.0,1.6094379124341003,0,0.2857142857142857,0.5714285714285714,0.8571428571428571,4,1,0.0,0,5340.0,1.0308988764044944,0,6231.0,0.88348579682234,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1671,32,1,0,4,3,2,2,3,2,3,0,0.13,0,2,4,2,3,8.607216694063826,2.3978952727983707,2.302585092994046,1.791759469228055,0.6931471805599453,1.9459101490553132,0,0.5,0.6,0.8181818181818182,4,0,0.1,1,5340.0,1.0243445692883895,0,2887.5,1.8943722943722943,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1673,31,0,1,1,3,2,4,1,3,3,0,0.11,0,2,2,5,4,8.608312784783722,2.3978952727983707,2.3978952727983707,0.0,0.0,1.0986122886681098,1,0.0,0.18181818181818182,0.9090909090909091,10,1,0.0,1,5340.0,1.0254681647940076,0,6231.0,0.8788316482105601,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1674,49,0,4,4,3,1,1,2,2,3,1,0.16,0,1,2,16,3,7.858640655620791,2.8903717578961645,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,3,0.6666666666666666,0.6666666666666666,0.1111111111111111,0,0,0.6666666666666666,0,2670.0,0.9689138576779026,1,2886.0,0.8963963963963963,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675,38,0,1,4,2,1,2,2,3,4,0,0.22,0,0,3,2,3,7.80016307039296,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.3862943611198906,0,0.6,0.6,0.8,1,0,0.6,0,2670.0,0.9138576779026217,1,2886.0,0.8454608454608454,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1676,47,0,6,2,4,4,2,3,3,3,0,0.14,0,3,2,2,4,9.678655075789957,3.4011973816621555,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.5,0.5,0.1,1,0,0.25,0,16154.0,0.9887334406338987,1,17454.5,0.915064882981466,-1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1677,49,1,4,3,3,4,3,1,3,3,0,0.14,0,0,2,1,3,9.640823243059636,3.1780538303479458,2.1972245773362196,2.0794415416798357,0.0,0.0,0,0.7777777777777778,0.0,0.3333333333333333,1,1,0.0,0,16154.0,0.9520242664355577,1,17454.5,0.8810908361740525,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1678,41,1,3,4,3,3,3,4,3,3,1,0.16,0,0,2,23,2,8.865452825753623,3.091042453358316,1.0986122886681098,0.0,0.0,1.0986122886681098,4,0.0,0.6666666666666666,0.09090909090909091,2,1,0.0,0,9980.0,0.709619238476954,1,6231.0,1.1365751885732627,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1680,20,1,1,4,3,1,1,1,3,3,0,0.11,0,0,3,9,1,7.911690520708339,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0.0,1,2670.0,1.0217228464419477,0,3737.0,0.72999732405673,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1681,33,0,1,3,3,2,4,3,3,4,1,0.25,0,1,2,16,3,8.58839695042257,2.0794415416798357,1.9459101490553132,1.791759469228055,0.6931471805599453,1.0986122886681098,3,0.7142857142857143,0.2857142857142857,0.75,1,0,0.14285714285714285,0,5340.0,1.0052434456928838,0,6231.0,0.8614989568287594,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1682,36,1,6,1,3,2,3,2,2,3,0,0.14,0,2,2,26,4,8.584477938221834,2.3978952727983707,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,4,0.5,0.5,0.2727272727272727,1,1,0.0,0,5340.0,1.001310861423221,0,6811.0,0.7850535897812362,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1683,44,0,4,3,3,1,4,1,3,3,1,0.18,0,3,2,1,3,8.069655306886165,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0,0,0.6666666666666666,0,2670.0,1.196629213483146,0,3737.0,0.854963874765855,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1684,23,1,1,4,2,1,3,1,3,3,1,0.11,1,0,2,8,1,8.29154650988391,1.791759469228055,1.791759469228055,1.6094379124341003,0.6931471805599453,1.0986122886681098,2,0.6666666666666666,0.3333333333333333,0.8333333333333334,1,0,0.16666666666666666,1,2670.0,1.494007490636704,0,2886.0,1.3821898821898821,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1687,38,0,7,4,3,1,3,4,2,3,0,0.19,0,1,5,4,2,8.103796712981794,2.0794415416798357,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0.0,0,2670.0,1.2382022471910112,0,2886.0,1.1455301455301454,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1689,53,1,3,2,4,3,4,3,3,3,0,0.15,0,0,2,24,4,8.854522203757432,2.4849066497880004,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.0986122886681098,4,0.6,0.4,0.3333333333333333,1,0,0.2,0,9980.0,0.7019038076152304,1,6811.0,1.0284833357803553,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1691,48,0,2,4,3,1,3,3,3,3,1,0.11,1,2,3,7,2,7.884576510596324,2.995732273553991,2.302585092994046,2.0794415416798357,2.0794415416798357,2.0794415416798357,2,0.7,0.7,0.45,2,0,0.7,1,2670.0,0.9943820224719101,1,3737.0,0.7104629381857105,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1692,32,1,1,4,3,1,2,1,3,3,0,0.12,1,0,2,2,4,7.2399325913204695,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.0,0.5,1,1,0.0,1,2670.0,0.5217228464419476,1,2886.0,0.48267498267498266,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1693,26,1,1,4,3,1,4,3,3,4,0,0.2,0,0,5,7,3,7.852050207265889,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.791759469228055,2.0794415416798357,2,0.875,0.875,0.875,0,0,0.625,0,2670.0,0.9625468164794008,1,2886.0,0.8905058905058905,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1694,55,1,5,1,2,1,2,4,3,3,0,0.12,0,1,1,22,3,8.17131687471973,2.1972245773362196,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.0986122886681098,4,0.4,0.4,0.4444444444444444,2,0,0.2,1,2670.0,1.3247191011235955,0,2887.5,1.224935064935065,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1696,34,1,1,2,2,2,4,3,4,3,0,0.14,0,1,3,5,2,8.290794347381356,2.772588722239781,2.772588722239781,2.3978952727983707,1.6094379124341003,2.6390573296152584,1,0.625,0.8125,0.9375,5,0,0.25,0,5340.0,0.746441947565543,1,2886.0,1.3811503811503811,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1697,60,1,3,3,1,3,4,3,4,4,0,0.2,0,1,2,1,4,9.295049099903137,2.995732273553991,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.0,0.05,1,1,0.0,0,9980.0,1.0904809619238478,0,6811.0,1.5978564087505507,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1698,33,1,1,2,4,1,2,4,3,3,0,0.18,0,3,6,21,3,7.615298339825815,2.70805020110221,2.70805020110221,2.4849066497880004,1.0986122886681098,2.6390573296152584,4,0.7333333333333333,0.8666666666666667,0.9333333333333333,3,0,0.13333333333333333,0,2670.0,0.7595505617977528,1,2886.0,0.7027027027027027,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1700,37,1,1,3,1,2,4,3,2,3,0,0.14,0,2,2,1,4,9.161780181360806,1.9459101490553132,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0.42857142857142855,0.42857142857142855,0.8571428571428571,3,0,0.14285714285714285,0,5340.0,1.7837078651685394,0,6231.0,1.5286470871449205,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1701,34,0,1,2,2,1,4,2,3,3,0,0.12,0,0,3,19,3,7.982757702011113,2.3978952727983707,2.3978952727983707,2.302585092994046,2.1972245773362196,2.0794415416798357,4,0.8181818181818182,0.6363636363636364,0.9090909090909091,1,0,0.7272727272727273,1,2670.0,1.097003745318352,0,2887.5,1.0143722943722944,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1702,23,1,1,3,3,1,4,2,3,4,1,0.21,1,1,2,7,3,7.730174795246222,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,2,0.5,0.5,0.75,1,1,0.0,0,2670.0,0.8520599250936329,1,3737.0,0.6087770939256087,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1703,44,0,1,3,4,3,4,2,3,3,1,0.19,0,1,2,2,3,8.972083182851925,2.302585092994046,2.1972245773362196,2.0794415416798357,1.9459101490553132,2.0794415416798357,0,0.7777777777777778,0.7777777777777778,0.8,1,0,0.6666666666666666,0,9980.0,0.7894789579158317,1,6811.0,1.1568051681104097,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1704,35,1,0,1,2,1,4,3,4,3,1,0.14,0,0,2,2,4,8.503297086224126,1.9459101490553132,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003,0,0.6666666666666666,0.6666666666666666,0.7142857142857143,1,0,0.16666666666666666,0,2670.0,1.8464419475655431,0,2887.5,1.7073593073593074,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1706,43,1,1,4,3,2,4,1,3,3,1,0.17,0,1,3,2,3,8.9680140012452,2.3978952727983707,2.3978952727983707,2.302585092994046,2.1972245773362196,2.1972245773362196,0,0.8181818181818182,0.7272727272727273,0.9090909090909091,1,0,0.7272727272727273,0,5340.0,1.4694756554307116,0,6231.0,1.259348419194351,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1707,24,1,1,3,4,1,3,4,3,3,0,0.16,0,1,1,9,3,8.389814262086407,1.791759469228055,1.791759469228055,1.3862943611198906,0.0,1.6094379124341003,2,0.5,0.6666666666666666,0.8333333333333334,2,1,0.0,0,2670.0,1.648314606741573,0,2887.5,1.5241558441558443,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1708,41,1,1,4,3,3,3,2,3,3,0,0.12,0,0,3,6,3,9.131513591430211,2.3978952727983707,2.3978952727983707,2.1972245773362196,2.1972245773362196,2.0794415416798357,2,0.7272727272727273,0.6363636363636364,0.9090909090909091,2,0,0.7272727272727273,1,9980.0,0.9259519038076153,1,6231.0,1.4830685283261114,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1709,29,0,9,4,3,1,3,3,3,3,0,0.17,0,1,2,9,4,7.99799931797973,2.302585092994046,1.791759469228055,1.3862943611198906,0.6931471805599453,1.0986122886681098,2,0.5,0.3333333333333333,0.5,2,0,0.16666666666666666,0,2670.0,1.1138576779026217,0,2886.0,1.0304920304920304,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1710,36,0,3,3,3,2,4,3,2,3,0,0.15,0,0,2,2,4,8.412499120301572,2.8903717578961645,2.6390573296152584,2.0794415416798357,1.9459101490553132,2.0794415416798357,0,0.5,0.5,0.7222222222222222,6,0,0.42857142857142855,0,5340.0,0.8430711610486892,1,3737.0,1.2047096601552048,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1712,45,1,3,3,2,3,3,4,2,4,0,0.23,0,1,3,1,1,9.282568005973063,3.258096538021482,3.1780538303479458,2.772588722239781,2.70805020110221,1.6094379124341003,0,0.625,0.16666666666666666,0.8846153846153846,8,0,0.5833333333333334,0,9980.0,1.0769539078156312,0,6811.0,1.578035530759066,2,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1714,24,1,1,4,1,1,3,3,3,3,0,0.11,1,1,2,22,1,7.349873704738337,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,4,0.0,0.0,0.5,1,1,0.0,1,2670.0,0.5823970037453183,1,3737.0,0.4161091784854161,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1716,47,1,7,3,1,4,3,3,1,3,0,0.11,1,0,3,9,3,9.467846701917901,3.258096538021482,3.1780538303479458,1.791759469228055,2.70805020110221,2.3978952727983707,2,0.20833333333333334,0.4166666666666667,0.8846153846153846,18,0,0.5833333333333334,1,16154.0,0.8007923734059675,1,6231.0,2.0760712566201254,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1718,26,1,1,4,1,1,3,3,4,3,0,0.15,0,3,3,17,4,7.743269700829004,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,3,0.5,0.5,0.75,1,1,0.0,0,2670.0,0.8632958801498127,1,2886.0,0.7986832986832987,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1719,45,0,1,4,2,4,2,3,3,3,0,0.11,0,0,2,28,2,9.723463354790857,3.091042453358316,3.091042453358316,1.9459101490553132,2.1972245773362196,1.9459101490553132,4,0.2727272727272727,0.2727272727272727,0.9545454545454546,15,0,0.36363636363636365,1,16154.0,1.0340472947876687,0,3737.0,4.46989563821247,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1720,32,1,6,1,3,1,3,1,2,3,0,0.13,0,1,3,10,3,8.141481041457421,2.3978952727983707,1.791759469228055,1.0986122886681098,0.6931471805599453,1.3862943611198906,3,0.3333333333333333,0.5,0.45454545454545453,3,0,0.16666666666666666,1,2670.0,1.2857677902621722,0,2887.5,1.188917748917749,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1721,31,1,1,2,3,1,3,4,4,3,0,0.14,0,1,2,2,4,8.154212694914229,1.9459101490553132,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906,0,0.3333333333333333,0.5,0.7142857142857143,3,1,0.0,0,2670.0,1.3022471910112359,0,2886.0,1.2047817047817049,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1722,41,1,6,3,1,2,2,2,3,3,0,0.19,0,1,4,4,3,8.768885326134862,2.3978952727983707,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.5,0.5,0.2727272727272727,1,0,0.25,0,5340.0,1.2041198501872659,0,3737.0,1.7206315226117206,2,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1724,40,0,2,2,3,2,1,2,3,3,1,0.16,0,1,3,8,2,8.78216942633238,2.9444389791664403,0.6931471805599453,0.0,0.0,0.0,2,0.0,0.0,0.05263157894736842,1,1,0.0,0,5340.0,1.2202247191011235,0,6447.0,1.0107026523964635,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1725,24,1,1,2,3,1,1,2,4,3,0,0.13,0,3,2,29,1,8.270781013162674,1.9459101490553132,1.9459101490553132,1.0986122886681098,0.6931471805599453,1.0986122886681098,4,0.2857142857142857,0.2857142857142857,0.8571428571428571,4,0,0.14285714285714285,1,2670.0,1.4632958801498128,0,2886.0,1.3537768537768538,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1727,46,1,6,3,3,2,2,4,3,3,0,0.14,0,0,3,13,4,8.623892810075294,2.995732273553991,2.3978952727983707,2.0794415416798357,0.0,2.302585092994046,3,0.6363636363636364,0.8181818181818182,0.5,3,1,0.0,0,5340.0,1.0415730337078652,0,6811.0,0.8166201732491558,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1728,35,1,2,4,3,2,3,2,3,3,0,0.16,0,1,3,27,4,8.83695515733143,2.8903717578961645,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357,4,0.875,0.875,0.3888888888888889,0,1,0.0,0,5340.0,1.2889513108614232,0,6447.0,1.0676283542733054,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
